index,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes
2679697,2012-08-11,8940.0,"FORREST AVE & GALLATIN AVE, NASHVILLE, TN, 37206",36.1786346,-86.7508785,2.0,1241.0,213.0,33.0,black,male,5849b87aaf,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,ROLLED STOP LIGHT AND STOP SIGN ON S -- AT WOODLAND AND GALLATIN
1016536,2017-08-25,39240.0,"AIRPARK CENTER DR & HARDING PL, NASHVILLE, TN, 37217",36.0929999,-86.6805283,3.0,8841.0,323.0,27.0,white,male,db265df432,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2225758,2012-05-09,53100.0,"BRILEY PKWY N & MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.122074,-86.702419,5.0,8998.0,531.0,44.0,white,female,83fbfcfd39,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,speed
2034616,2011-05-13,51120.0,"1360 BRICK CHURCH PIKE, NASHVILLE, TN, 37207",36.2031994,-86.7775739,6.0,3007.0,621.0,33.0,white,female,cccd043657,vehicular,registration,False,True,False,citation,,,,False,False,False,False,,registration,TN,
1400765,2011-02-21,60360.0,"NOLENSVILLE PIKE & VIVELLE AVE, , TN, 37210",36.1268779,-86.7531226,3.0,8109.0,311.0,41.0,hispanic,male,10eef95763,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,
2359990,2015-06-24,42000.0,"NOLENSVILLE PIKE & PARAGON MILLS RD, NASHVILLE, TN, 37211",36.0848015,-86.7281493,8.0,8501.0,831.0,34.0,black,female,3bdca3df2d,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,MO,
242278,2014-01-11,68400.0,"BRILEY PKWY N & TWO RIVERS PKWY, NASHVILLE, TN, 37214",36.122074,-86.702419,5.0,9294.0,515.0,37.0,white,male,5e0bb33fdc,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
183497,2011-10-06,55320.0,"BELLEVUE RD & HWY 70 S, NASHVILLE, TN, 37221",36.0754803,-86.940384,1.0,4815.0,125.0,19.0,black,male,dfa33c336f,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1593286,2015-03-17,55380.0,"990 DAVIDSON DR, NASHVILLE, TN, 37209",36.1273585,-86.9028909,1.0,4701.0,123.0,29.0,white,male,80cbba0ee1,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1562515,2015-03-13,39720.0,"12TH AVE S & LAUREL ST, NASHVILLE, TN, 37203",36.1536017,-86.7855253,4.0,4015.0,423.0,54.0,white,male,80145687bd,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
75051,2011-10-20,3780.0,"BRILEY PKWY W & CLARKSVILLE PIKE, NASHVILLE, TN, 37218",36.2271465,-86.8358109,6.0,3216.0,627.0,38.0,white,female,82310b76a1,vehicular,investigative stop,False,False,True,warning,,,,False,False,False,False,,investigative stop,TN,
1550373,2011-03-12,67320.0,"DUE WEST AVE E & S GALLATIN PIKE, MADISON, TN, 37115",36.2480167,-86.720329,7.0,1519.0,711.0,20.0,black,female,13c1091001,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,"RAN STOP SIGN
"
158638,2013-10-31,71940.0,"BELL RD & WOODLAND POINT DR, NASHVILLE, TN, 37214",36.1228228,-86.6290158,5.0,8943.0,533.0,57.0,white,male,72037bef5d,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
1355573,2015-02-14,63240.0,"BURCHWOOD AVE & GALLATIN PIKE, NASHVILLE, TN, 37216",36.2006788,-86.7400574,2.0,1403.0,217.0,22.0,black,female,8d7b449e86,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2437756,2016-06-06,32280.0,"MARGO LN & WILLARD DR, NASHVILLE, TN, 37211",36.0736805,-86.7013086,3.0,8707.0,321.0,22.0,black,female,4544025295,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,MI,
717484,2012-01-26,55380.0,"HILLSBORO PIKE & WARFIELD DR, NASHVILLE, TN, 37215",36.1033493,-86.8161165,1.0,6111.0,117.0,17.0,white,male,d944ee700d,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1968378,2013-04-05,84060.0,"CHARLOTTE PIKE & OLD CHARLOTTE PIKE, NASHVILLE, TN, 37209",36.1199304,-86.9184829,1.0,5009.0,123.0,25.0,black,male,88ef34d431,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,IL,
645267,2014-12-27,72600.0,"MAIN ST & S 9TH ST, NASHVILLE, TN, 37206",36.1759485,-86.7572279,2.0,1119.0,211.0,28.0,black,female,b2f3a3e943,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2882575,2013-08-09,35460.0,"TIMBER LN & WOODLAWN DR, NASHVILLE, TN, 37205",36.1235718,-86.8228414,1.0,6005.0,113.0,35.0,white,male,41c8075306,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
467508,2012-01-18,36660.0,"LEBANON PIKE & TULIP GROVE RD, HERMITAGE, TN, 37076",36.2153606,-86.5885506,5.0,9727.0,525.0,21.0,white,female,2689d516d0,vehicular,seatbelt violation,False,True,False,citation,,,,False,False,False,False,,seatbelt violation,TN,
2504267,2013-07-15,43620.0,"S GALLATIN PIKE & MADISON ST, MADISON, TN, 37115",36.2584344,-86.7135473,7.0,1605.0,713.0,60.0,white,male,49789d7cb7,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2091347,2015-05-20,49200.0,"5301 HARDING PIKE, NASHVILLE, TN, 37205",36.101225,-86.8701435,1.0,6123.0,117.0,71.0,white,male,e65dc4ec73,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1053565,2017-10-24,43860.0,"512 TULIP GROVE RD, HERMITAGE, TN, 37076",36.213018,-86.589284,5.0,9537.0,523.0,74.0,white,female,e05e99c1e2,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1049003,2017-10-16,77280.0,"DOUGLAS AVE & MCFERRIN AVE, NASHVILLE, TN, 37206",36.1933356,-86.7532901,2.0,1903.0,221.0,20.0,white,male,198f7ba727,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,GA,
458206,2014-11-07,38700.0,"440 HARDING PL, NASHVILLE, TN, 37211",36.0785112,-86.7301354,8.0,8501.0,831.0,34.0,hispanic,female,8ab4b34040,vehicular,registration,False,True,False,citation,,,,False,False,False,False,,registration,TN,
24925,2013-10-12,58620.0,"3RD AVE S & LEA AVE, NASHVILLE, TN, 37210",36.1550761,-86.7719813,4.0,4035.0,425.0,26.0,black,male,01ba7aa9f9,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2204876,2014-05-06,47940.0,"NOLENSVILLE PIKE & PARAGON MILLS RD, NASHVILLE, TN, 37211",36.0848015,-86.7281493,8.0,8501.0,831.0,31.0,white,female,3e2833df23,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
1821989,2014-04-15,64980.0,"26TH AVE N & SCOVEL ST, NASHVILLE, TN, 37208",36.1691692,-86.8169833,6.0,4523.0,613.0,27.0,black,female,5a270d4b1d,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2454237,2011-06-09,70920.0,"49TH AVE N & CHARLOTTE AVE, NASHVILLE, TN, 37209",36.1520558,-86.845984,1.0,5129.0,113.0,25.0,black,female,5e3461b14e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,"BRAKE LIGHT OUT
"
1624366,2014-03-21,28560.0,"21ST AVE S & TERRACE PL, NASHVILLE, TN, 37203",36.149505,-86.8005003,8.0,5715.0,815.0,72.0,white,male,5c3babe003,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
550093,2012-12-14,61200.0,"5TH AVE S & LEA AVE, NASHVILLE, TN, 37203",36.1534734,-86.7738541,4.0,4039.0,425.0,44.0,white,male,8ad42740bd,vehicular,investigative stop,False,False,True,warning,,,,False,False,False,False,,investigative stop,TN,DRIVER WAS DRIVING AS IF HE WAS LOST AND CONFUSED. HE WAS TRYING TO LOCATE THE ENTERPRISE RENTAL CAR LOCATION ON LAFAYETTE ST
1973459,2011-04-06,40080.0,"736 IDLEWILD DR, MADISON, TN, 37115",36.2533396,-86.7059778,7.0,1603.0,711.0,21.0,white,male,509d596379,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1532224,2016-03-10,50880.0,"I 40 E & STEWARTS FERRY PIKE, NASHVILLE, TN, 37214",36.1530404,-86.6265363,5.0,8955.0,533.0,28.0,white,female,be82d6c6cf,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,VIOLATION OF LANE RESTRICTION-ATTEMPTING TO MAKE LEFT TURN ACROSS TRAFFIC IN RIGHT TURN ONLY MERGING LANE AT I---E / STEWARTS FERRY EXIT RAMP
2713406,2012-08-15,17640.0,"I 440 E & I 24 E, NASHVILLE, TN, 37210",36.1326123,-86.7269524,3.0,81020.0,311.0,41.0,asian/pacific islander,male,5a2f1d4986,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2426321,2013-06-05,1560.0,"51ST AVE N & CENTENNIAL BLVD, NASHVILLE, TN, 37209",36.1622683,-86.8491077,1.0,4609.0,115.0,20.0,black,male,0d43689ede,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1999906,2013-04-09,6600.0,"ANDREW JACKSON PKWY & TRENTON DR, HERMITAGE, TN, 37076",36.2136085,-86.5977309,5.0,9537.0,523.0,22.0,white,male,81bba3b185,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1961252,2013-04-04,28440.0,"E TRINITY LN & JONES AVE, NASHVILLE, TN, 37207",36.205114,-86.7576234,2.0,1857.0,221.0,33.0,hispanic,male,136443d512,vehicular,investigative stop,False,False,True,warning,,,,False,False,False,False,,investigative stop,TN,STOPPED FOR NO DL
2326866,2013-06-21,3720.0,"ANDERSON RD & BELL RD, ANTIOCH, TN, 37013",36.0747132,-86.6350725,3.0,8979.0,335.0,22.0,white,male,48aaf04fba,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1972809,2010-04-06,59700.0,"I 40 E & S NEW HOPE RD, HERMITAGE, TN, 37076",36.373107,-86.616695,5.0,9543.0,523.0,29.0,black,male,41c8075306,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,NC,
1034209,2017-09-21,38100.0,"ALTUS AVE & GALLATIN PIKE N, MADISON, TN, 37115",36.2907745,-86.7035393,7.0,1757.0,727.0,61.0,black,male,4d8c33198b,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2765316,2015-08-02,1140.0,"BROADMOOR DR & ELLINGTON PKWY N, NASHVILLE, TN, 37216",36.2302842,-86.7457768,2.0,1882.0,225.0,30.0,black,male,6761423fb7,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
342609,2011-11-23,72000.0,"MONTICELLO DR & WOODRIDGE DR, NASHVILLE, TN, 37207",36.2114773,-86.7872213,6.0,3041.0,621.0,52.0,black,female,95f3b9204e,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1337175,2013-02-12,2520.0,"CHARLOTTE PIKE & WHITE BRIDGE PIKE, NASHVILLE, TN, 37209",36.150147,-86.8578526,1.0,5035.0,115.0,38.0,white,male,e077a1b1fb,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
920102,2017-04-10,18240.0,"DOUGLAS AVE & GALLATIN AVE, NASHVILLE, TN, 37206",36.1926724,-86.7443891,2.0,1895.0,227.0,44.0,black,female,4ae38b4239,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
1320855,2011-02-11,75600.0,"23RD AVE N & BUCHANAN ST, NASHVILLE, TN, 37208",36.1802269,-86.8146239,6.0,4415.0,611.0,57.0,black,male,6216529cad,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
3065235,2011-09-06,2700.0,"BELL RD & HICKORY PARK DR, ANTIOCH, TN, 37013",36.0448578,-86.670401,3.0,8721.0,325.0,22.0,black,male,384070792b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1201242,2018-06-01,21660.0,"1401 CHURCH ST, NASHVILLE, TN, 37203",36.1575495,-86.7917019,8.0,5517.0,811.0,60.0,white,male,b5ca91d71f,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
944886,2017-05-12,81240.0,"29TH AVE N & WEST END AVE, NASHVILLE, TN, 37203",36.1445563,-86.8131697,8.0,5625.0,813.0,31.0,black,female,ebfe43e91e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,AL,
859780,2017-01-18,3120.0,"LAKEWOOD DR & GALLATIN PIKE S, MADISON, TN, 37115",36.2445241,-86.7224686,7.0,1505.0,711.0,56.0,black,male,db48e43887,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
86895,2016-10-21,83340.0,"HERMITAGE AVE & PEABODY ST, NASHVILLE, TN, 37210",36.1574655,-86.7705338,4.0,4033.0,425.0,17.0,hispanic,male,9633bbaff9,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1333998,2016-02-01,73320.0,"COLFAX DR & ELM HILL PIKE, NASHVILLE, , 37214",36.1454927,-86.659204,5.0,9411.0,517.0,22.0,white,male,766a98473e,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,cut through private dr
2311613,2013-06-19,65340.0,"12TH AVE S & I 40 E, NASHVILLE, TN, 37203",36.1565938,-86.7874598,8.0,6801.0,821.0,45.0,white,female,d944ee700d,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
367629,2015-11-27,7260.0,"721 DUE WEST AVE N, MADISON, TN, 37115",36.2505546,-86.7442391,7.0,2017.0,723.0,31.0,hispanic,female,1b55d714e1,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,PLATE LIGHTS OUT.
1228492,2018-07-19,33240.0,"25TH AVE S & BLAIR BLVD, NASHVILLE, TN, 37212",36.1310071,-86.8073668,8.0,5903.0,815.0,51.0,white,male,b908cb6e33,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
271289,2013-11-15,75420.0,"2ND AVE S & LINDSLEY AVE, NASHVILLE, TN, 37210",36.152371,-86.7690088,4.0,4005.0,425.0,35.0,unknown,male,8d1ae9f4d1,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2690777,2010-08-12,50820.0,"DICKERSON PIKE & DUKE ST, NASHVILLE, TN, 37207",36.2075603,-86.7678248,2.0,1833.0,223.0,25.0,white,male,3405b2dda1,vehicular,seatbelt violation,False,True,False,citation,,,,False,False,False,False,,seatbelt violation,TN,
2255441,2011-06-12,67980.0,"CAHAL AVE & GALLATIN AVE, NASHVILLE, TN, 37216",36.1960045,-86.7425944,2.0,1881.0,227.0,25.0,black,male,70f6771de0,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
128121,2010-10-27,7800.0,"CLAY ST & DR D B TODD JR BLVD, NASHVILLE, TN, 37208",36.1826076,-86.8122432,6.0,4415.0,611.0,34.0,black,female,95344f7a0e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2474870,2011-07-01,30900.0,"COWAN ST & OLDHAM ST, NASHVILLE, TN, 37213",36.1745434,-86.775915,4.0,1989.0,413.0,47.0,white,male,8f1069f970,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,"STOP SIGN
"
1310606,2019-03-19,50580.0,"HARDING PL & WAUFORD DR, NASHVILLE, TN, 37211",36.0809436,-86.7515964,8.0,8605.0,831.0,38.0,hispanic,male,ba10efd51b,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
2331583,2010-06-02,68460.0,"OCALA DR & WESSEX DR, NASHVILLE, TN, 37211",36.0524155,-86.7079595,3.0,8717.0,331.0,40.0,white,female,4a107ef3da,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2993532,2014-09-23,84900.0,"17TH AVE S & EDGEHILL AVE, NASHVILLE, TN, 37212",36.1435191,-86.794396,8.0,6627.0,815.0,21.0,white,male,0a57dc4029,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,IL,
368086,2016-11-27,9780.0,"BAILEY ST & EASTLAND AVE, NASHVILLE, TN, 37206",36.1838357,-86.7501765,2.0,1929.0,227.0,29.0,black,female,e143bf684a,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,BLINKING RED LIGHTS. NO HGN
2328323,2013-06-21,35520.0,"FLORA MAXWELL RD & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.075016,-86.7249168,3.0,8701.0,321.0,82.0,white,female,80cbba0ee1,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1105524,2018-01-17,81960.0,"BELL RD & HICKORY PARK DR, ANTIOCH, TN, 37013",36.0448578,-86.670401,3.0,8753.0,331.0,47.0,asian/pacific islander,male,883b5b4087,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
2817787,2012-08-29,41160.0,"AVONDALE CIR & BRICK CHURCH PIKE, NASHVILLE, TN, 37207",36.2090637,-86.777949,6.0,3021.0,621.0,23.0,black,female,c51a70920b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1847298,2015-04-18,77460.0,"51ST AVE N & DELAWARE AVE, NASHVILLE, TN, 37209",36.1542346,-86.848696,1.0,4627.0,111.0,25.0,black,female,0e0fefbbe3,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2306339,2015-06-18,60.0,"COWAN CT & COWAN ST, NASHVILLE, TN, 37207",36.1801381,-86.775795,4.0,1955.0,413.0,53.0,white,male,e143bf684a,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
763879,2012-01-29,75480.0,"BELL RD & MORRIS GENTRY BLVD, ANTIOCH, TN, 37013",36.0665953,-86.636705,3.0,8861.0,325.0,21.0,white,male,faf7fd2318,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1702754,2013-03-30,64980.0,"1206 N 7TH ST, NASHVILLE, TN, 37207",36.1927639,-86.759728,2.0,1905.0,221.0,57.0,black,male,565ed6dc62,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
938677,2017-05-03,59700.0,"45TH AVE N & DELAWARE AVE, NASHVILLE, TN, 37209",36.1544772,-86.841042,1.0,4545.0,111.0,32.0,white,male,a70d3cbc7c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2624240,2012-07-03,65340.0,"12TH AVE S & WEDGEWOOD AVE, NASHVILLE, TN, 37203",36.1361675,-86.7886974,8.0,6913.0,823.0,24.0,hispanic,male,2022e55034,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2520774,2015-07-17,79080.0,"BELL RD & ZELIDA AVE, ANTIOCH, TN, 37013",36.0550655,-86.6424647,3.0,8865.0,333.0,59.0,white,male,344a1aee96,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,SUB RAN RED LIGHT AT BELL RD / EAGLE VIEW BLVD
2796807,2011-08-26,20760.0,"ANTIOCH PIKE & RICHARDS RD, ANTIOCH, TN, 37013",36.0690845,-86.6838651,3.0,8857.0,325.0,26.0,hispanic,male,384070792b,vehicular,moving traffic violation,False,True,True,citation,False,False,False,True,True,True,False,other,moving traffic violation,TN,
107313,2010-10-24,63300.0,"21ST AVE S & ACKLEN AVE, NASHVILLE, TN, 37212",36.1356369,-86.8010087,8.0,5825.0,815.0,31.0,other,male,5e3461b14e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,"EXP TAG -/--
"
2144427,2011-05-27,85800.0,"DOUGLAS AVE & LISCHEY AVE, NASHVILLE, TN, 37207",36.1936029,-86.7632591,2.0,1909.0,221.0,19.0,black,male,7781f06136,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
427884,2014-11-05,80280.0,"HARDING PL & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0796295,-86.7264067,3.0,8445.0,317.0,20.0,white,male,a07d1d7733,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
80258,2016-10-20,82740.0,"BELL RD & CANE RIDGE RD, ANTIOCH, TN, 37013",36.0447085,-86.6615617,3.0,8721.0,325.0,52.0,black,female,702f17e184,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2539817,2015-07-20,58920.0,"28TH AVE N & POSTON AVE, NASHVILLE, TN, 37203",36.1462581,-86.8132566,8.0,5625.0,813.0,33.0,asian/pacific islander,female,911d123f59,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
77309,2013-10-20,82440.0,"2ND AVE S & LAFAYETTE ST, NASHVILLE, TN, 37210",36.1506913,-86.7679246,3.0,8153.0,311.0,33.0,white,male,56705d494c,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
1562559,2015-03-13,83940.0,"JACKSONIAN DR & LEBANON PIKE, HERMITAGE, TN, 37076",36.1928646,-86.6238194,5.0,9613.0,521.0,62.0,white,male,b8a8edb71a,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,head light out
1109140,2018-01-22,63480.0,"CONFERENCE DR & GALLATIN PIKE N, NASHVILLE, TN, 37115",36.3027491,-86.6918546,7.0,1751.0,727.0,53.0,white,male,ec95a9403e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1417736,2013-02-22,55620.0,"16TH AVE N & HEIMAN ST, NASHVILLE, TN, 37208",36.1723611,-86.8034653,6.0,4473.0,613.0,63.0,black,male,15ee8d2800,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
159485,2014-10-31,57900.0,"PATTON AVE & WESTBORO DR, NASHVILLE, TN, 37209",36.1497563,-86.8738011,1.0,4671.0,115.0,56.0,white,male,59629c618d,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1813370,2013-04-14,34800.0,"ANTIOCH PIKE & SOUTHLAKE DR, NASHVILLE, TN, 37211",36.1009101,-86.7305854,3.0,8407.0,313.0,26.0,unknown,male,d62c0e5b2f,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2177728,2014-05-31,78540.0,"S 5TH ST & MAIN ST, NASHVILLE, TN, 37206",36.1728291,-86.7652377,2.0,1109.0,211.0,23.0,white,female,87c84d8f86,vehicular,vehicle equipment violation,False,True,True,citation,,,,False,False,False,False,,vehicle equipment violation,TN,
186419,2014-10-06,71700.0,"700 GALLATIN AVE, NASHVILLE, TN, 37206",36.1838733,-86.7489819,2.0,1931.0,227.0,47.0,black,female,b04c609887,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,HEADLIGHT OUT - WARNED
80018,2015-10-20,75420.0,"NOLENSVILLE PIKE & TIMMONS ST, NASHVILLE, TN, 37211",36.1076423,-86.7435026,8.0,8519.0,831.0,23.0,black,female,62d6156052,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
87477,2016-10-21,31560.0,"I 24 E & OLD HICKORY BLVD, WHITES CREEK, TN, 37189",36.2778269,-86.7942711,6.0,3314.0,627.0,26.0,white,female,1b56d08e5c,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,OH,SPEED
1067016,2017-11-14,53640.0,"BELMONT BLVD & CEDAR LN, NASHVILLE, TN, 37212",36.1207301,-86.7950967,8.0,6505.0,823.0,76.0,white,male,8ed20f511b,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2589553,2016-07-26,28500.0,"BURGESS AVE & WHITE BRIDGE PIKE, NASHVILLE, TN, 37209",36.145004,-86.8579697,1.0,5103.0,113.0,71.0,white,male,8563660720,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,BRAKE LIGHT
2592033,2012-07-27,40980.0,"MURFREESBORO PIKE & PLUS PARK BLVD, NASHVILLE, TN, 37217",36.1339424,-86.7226025,3.0,8801.0,315.0,26.0,black,female,93ef5d6182,vehicular,vehicle equipment violation,False,True,True,citation,,,,False,False,False,False,,vehicle equipment violation,TN,
767453,2014-01-29,50340.0,"MAIN ST & N 10TH ST, NASHVILLE, TN, 37206",36.1781423,-86.7516424,2.0,1131.0,213.0,48.0,white,female,1b56d08e5c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,SPEED
2153422,2013-05-28,84360.0,"3130 CLARKSVILLE PIKE, NASHVILLE, TN, 37218",36.1938264,-86.8302573,6.0,3135.0,623.0,63.0,black,male,4b59d19267,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,headlight out
313755,2012-11-21,44400.0,"421 HARDING PL, NASHVILLE, TN, 37211",36.078579,-86.7279701,8.0,8609.0,831.0,51.0,white,male,19615fa2af,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,
1616126,2014-03-20,56940.0,"908 TULIP GROVE RD, HERMITAGE, TN, 37076",36.1929311,-86.5922539,5.0,9523.0,523.0,19.0,white,female,83fbfcfd39,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
1618425,2016-03-20,68220.0,"3RD AVE N & MADISON ST, NASHVILLE, TN, 37208",36.1763452,-86.7855167,6.0,4309.0,617.0,37.0,white,male,a70bee75a6,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,CO,
