,index,raw_row_number,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes,raw_verbal_warning_issued,raw_written_warning_issued,raw_traffic_citation_issued,raw_misd_state_citation_issued,raw_suspect_ethnicity,raw_driver_searched,raw_passenger_searched,raw_search_consent,raw_search_arrest,raw_search_warrant,raw_search_inventory,raw_search_plain_view
82,2490087,521326,2011-07-13,75660.0,"MALTA DR & WHITES CREEK PIKE, NASHVILLE, TN, 37207",36.2162908,-86.8019741,6.0,3033.0,623.0,70.0,black,male,8a6d6c9e3b,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
83,2202262,447482,2011-05-06,65040.0,"EDMONDSON PIKE & SUTER DR, NASHVILLE, TN, 37211",36.0710526,-86.7337936,8.0,8659.0,835.0,34.0,white,female,1d17ac8627,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
84,2555055,2501355,2016-07-02,960.0,"14TH AVE S & DEMONBREUN ST, NASHVILLE, TN, 37203",36.1536051,-86.7884173,8.0,5701.0,811.0,22.0,white,female,3c87cce3fc,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
85,1407992,346218,2011-02-02,28200.0,"7650 HWY 70 S, NASHVILLE, TN, 37221",36.0807799,-86.9553847,1.0,4813.0,125.0,44.0,white,female,825f6ab981,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
86,2612270,1402353,2013-07-30,40380.0,"3912 NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.085894,-86.72853,3.0,8415.0,317.0,26.0,white,male,498350de5b,vehicular,seatbelt violation,False,False,True,warning,,,,False,False,False,False,,seatbelt violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
87,17313,1468475,2013-10-01,73080.0,"14TH AVE S & HORTON AVE, , TN, 37203",36.1402534,-86.7899386,,,,38.0,black,female,cf72c2298a,vehicular,vehicle equipment violation,False,True,True,citation,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,True,N,False,False,False,False,False,False,False
88,1583616,1247388,2013-03-16,70020.0,"S 9TH ST & SHELBY AVE, NASHVILLE, TN, 37206",36.1706467,-86.7543,2.0,1125.0,213.0,23.0,black,male,33acd6428b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
89,2287868,910764,2012-06-16,46440.0,"BELLE FOREST CIR & OLD HICKORY BLVD, NASHVILLE, TN, 37205",36.0767667,-86.9204881,1.0,4903.0,121.0,25.0,white,female,65e8b864be,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,REAR RIGHT BRAKE LIGHT,True,False,False,False,N,False,False,False,False,False,False,False
90,1111314,2901282,2018-01-24,57840.0,"BOSCOBEL ST & S 7TH ST, NASHVILLE, TN, 37206",36.170375,-86.7585084,2.0,1115.0,211.0,41.0,white,female,71cbae12cb,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,AL,,True,,False,False,N,False,False,False,False,False,False,False
91,2335239,1751812,2014-06-02,36360.0,"DRAKES BRANCH RD & KINGS LN, NASHVILLE, TN, 37218",36.2172862,-86.8486675,6,3127.0,625,36.0,white,female,e562769ea0,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
92,136251,1063450,2012-10-28,83340.0,"CHARLOTTE PIKE & DAVIDSON DR, NASHVILLE, TN, 37209",36.1294959,-86.903308,1.0,4677.0,123.0,65.0,white,female,f9d7f04fc0,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
93,2599333,1400119,2013-07-28,10620.0,"W TRINITY LN & I 65 N, NASHVILLE, TN, 37207",36.2070447,-86.7915951,2.0,18020.0,223.0,21.0,black,female,9fe1c602e1,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
94,25387,1890442,2014-10-12,84060.0,"DR D B TODD JR BLVD & JEFFERSON ST, NASHVILLE, TN, 37208",36.1694517,-86.8066186,6,5325.0,615,40.0,black,male,583d36a9fd,vehicular,investigative stop,False,False,True,warning,,,,False,False,False,False,,investigative stop,TN,vehicle was white escalade possibly related to --p ------------.,True,False,False,False,N,False,False,False,False,False,False,False
95,1475978,2018662,2015-02-03,45060.0,"GALLATIN AVE & GREENWOOD AVE, NASHVILLE, TN, 37206",36.1908085,-86.7453094,2,1933.0,215,68.0,black,male,2516786674,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
96,1832121,2091863,2015-04-16,64500.0,"MAYS ST & RAYMOND ST, NASHVILLE, TN, 37211",36.0992975,-86.7465091,8.0,8513.0,831,34.0,white,female,9baf596c41,vehicular,vehicle equipment violation,True,True,True,arrest,True,True,False,True,True,True,True,consent,vehicle equipment violation,TN,,True,False,False,True,N,True,True,True,True,False,False,False
97,2518731,1802624,2014-07-17,85140.0,"EASTLAND AVE & RIVERSIDE DR, NASHVILLE, TN, 37206",36.1817365,-86.7254654,2.0,1343.0,215.0,55.0,black,female,36ca3f6525,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
98,2308224,137338,2010-06-19,6240.0,"LOUISE AVE & WEST END AVE, NASHVILLE, TN, 37203",36.1493554,-86.8034506,8.0,5715.0,815.0,22.0,white,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
99,2056597,871919,2012-05-16,85200.0,"CARROLL ST & UNIVERSITY CT, NASHVILLE, TN, 37210",36.1530819,-86.7640239,5.0,8203.0,511.0,27.0,white,male,51ff126ada,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
100,1060960,2850850,2017-11-03,59340.0,"MM 62 4 I24 W, ANTIOCH, TN, 37013",,,3.0,8806.0,333.0,56.0,white,male,724faddb76,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
101,1565820,790868,2012-03-14,41040.0,"I 65 N & I 440 ENTRY, NASHVILLE, TN, 37204",35.7275536,-86.9604933,8.0,70182.0,825.0,52.0,white,male,41c8075306,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
102,1343885,752024,2012-02-13,59940.0,"21ST AVE N & HEIMAN ST, NASHVILLE, TN, 37208",36.1710578,-86.8099323,6.0,4481.0,613.0,54.0,black,female,a076fe22eb,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,rolled through stop sign,True,False,False,False,N,False,False,False,False,False,False,False
103,2512646,1800796,2014-07-16,67260.0,"BELL RD & EAGLE VIEW BLVD, ANTIOCH, TN, 37013",36.0522828,-86.6448386,3.0,8865.0,333.0,29.0,black,male,17c9ffa200,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,EXP TAG,True,False,False,False,N,False,False,False,False,False,False,False
104,2754273,566168,2011-08-21,72300.0,"CHEYENNE BLVD & PALLAS DR, MADISON, TN, 37115",36.2542447,-86.672492,7.0,1633.0,713.0,46.0,black,female,a5bc6d878f,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
105,1461630,771336,2012-02-28,52500.0,"25TH AVE N & MERRY ST, NASHVILLE, TN, 37208",36.1595093,-86.8138068,6,5311.0,615,45.0,black,female,eedda40d7b,vehicular,investigative stop,False,False,True,warning,,,,False,False,False,False,,investigative stop,TN,,True,False,False,False,N,False,False,False,False,False,False,False
106,1603846,67797,2010-03-19,6660.0,"BROOK HOLLOW RD & CHARLOTTE PIKE, NASHVILLE, TN, 37209",36.1358391,-86.8852149,1.0,5009.0,123.0,43.0,white,female,a78a8696a9,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
107,2647807,153921,2010-07-07,12600.0,"GALLATIN PIKE & GILLOCK ST, NASHVILLE, TN, 37216",36.2141443,-86.7307286,2.0,1441.0,217.0,31.0,black,male,4af3cba1d7,vehicular,investigative stop,False,False,True,warning,,,,False,False,False,False,,investigative stop,TN,,True,False,False,,N,False,False,False,False,False,False,False
108,389436,698596,2011-01-13,49800.0,"BROADMOOR DR & GRA MAR DR, NASHVILLE, TN, 37216",36.2297873,-86.73473,2.0,1841.0,225.0,39.0,black,female,6dcfd54f0d,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
109,285762,2298598,2015-11-17,63420.0,"MURFREESBORO PIKE & PINEWAY DR, NASHVILLE, TN, 37217",36.1151016,-86.694229,3.0,8835.0,315.0,32.0,black,female,3bdca3df2d,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
110,659732,695971,2011-12-30,59040.0,"FLINTLOCK CT & NASHBORO BLVD, NASHVILLE, TN, 37217",36.0891939,-86.6363837,5.0,8937.0,535.0,34.0,black,female,aca83e7122,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
111,1254222,3044368,2018-09-03,21300.0,"ROBERTSON AVE & VERNON AVE, NASHVILLE, TN, 37209",36.1569072,-86.8686111,1.0,4679.0,115.0,27.0,black,male,fe1ec69f77,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,,False,,False,True,N,False,False,False,False,False,False,False
112,127937,247065,2010-10-27,44040.0,"OWENDALE DR, PRIEST LAKE, TN, 37013",36.0738707,-86.6235133,,,,58.0,hispanic,female,148e3c6510,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,,H,False,False,False,False,False,False,False
113,2329866,2490587,2016-06-21,5040.0,", , ,",,,,,,35.0,hispanic,male,558311ac68,vehicular,vehicle equipment violation,False,True,True,citation,,,,False,False,False,False,,vehicle equipment violation,TN,"HEADLIGHT OUT, NO DL",True,False,False,True,H,False,False,False,False,False,False,False
114,2833566,998784,2012-08-31,68460.0,"12TH AVE S & SOUTH ST, , TN, 37203",36.1474496,-86.7856922,,,,61.0,black,female,c0587b7ac9,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,BRAKE LIGHT,True,False,False,False,N,False,False,False,False,False,False,False
115,1248757,3038891,2018-08-23,40500.0,"8TH AVE S & DEMONBREUN ST, NASHVILLE, TN, 37203",36.1568929,-86.780828,4.0,4073.0,421.0,28.0,black,female,a66f62a8d9,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,,True,False,N,False,False,False,False,False,False,False
116,629222,2625345,2016-12-22,85140.0,"CLEVELAND ST & DICKERSON PIKE, NASHVILLE, TN, 37207",36.1874264,-86.7733527,2.0,1953.0,221.0,20.0,black,male,177b71ed10,vehicular,vehicle equipment violation,False,False,True,warning,True,True,False,False,True,True,True,probable cause,vehicle equipment violation,TN,OUT HEAD LIGHT,True,,False,False,N,True,False,False,False,False,False,False
117,1894526,2099661,2015-04-23,40740.0,"CHARLOTTE AVE & MORROW RD, NASHVILLE, TN, 37209",36.1515843,-86.8521113,1.0,5121.0,111.0,41.0,white,male,cc109f0f38,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
118,342766,660647,2011-11-23,75180.0,"ELYSIAN FIELDS RD & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0868909,-86.7302104,8,8501.0,831,37.0,black,male,0a077e7833,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
119,702730,1108696,2012-12-05,68040.0,"MT VIEW RD & RURAL HILL RD, ANTIOCH, TN, 37013",36.0522371,-86.6531766,3.0,8861.0,325.0,32.0,white,male,3158c055ac,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,ONLY ONE HEADLIGHT,True,False,False,False,N,False,False,False,False,False,False,False
120,700870,727679,2012-01-25,85260.0,"I 440 W & NOLENSVILLE PIKE, NASHVILLE, TN, 37210",36.123955,-86.7493965,3.0,8101.0,311.0,36.0,white,male,ce1cf9d519,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,,N,False,False,False,False,False,False,False
121,2885468,310183,2010-09-10,70260.0,"WINGROVE ST, SOUTH, TN, 37203",36.135625,-86.7621155,,,,53.0,white,female,498350de5b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
122,3004677,601207,2011-09-25,73380.0,"400 HARDING IND DR, NASHVILLE, TN, 37211",36.090714,-86.688712,3,8843.0,315,40.0,white,female,116b05d10f,vehicular,investigative stop,False,False,True,warning,,,,False,False,False,False,,investigative stop,TN,,True,False,False,,N,False,False,False,False,False,False,False
123,2023390,1714827,2014-05-01,6720.0,"JAMES ROBERTSON PKWY & 4TH AVE N, , TN, 37219",36.167372,-86.7812599,,,,18.0,white,male,549374aca7,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
124,121110,2635980,2016-10-25,76620.0,"CHARLOTTE PIKE & OLD CHARLOTTE PIKE, NASHVILLE, TN, 37209",36.1199304,-86.9184829,1.0,5009.0,123.0,26.0,black,female,7d890c769b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,PA,,True,False,False,False,N,False,False,False,False,False,False,False
125,2909166,1447668,2013-09-12,50940.0,"22ND AVE N & FORMOSA ST, NASHVILLE, TN, 37208",36.1746344,-86.811984,6,4467.0,613,30.0,black,female,021458b850,vehicular,investigative stop,False,True,False,citation,,,,False,False,False,False,,investigative stop,TN,,False,False,False,True,N,False,False,False,False,False,False,False
126,2010593,2464115,2016-05-10,51240.0,"5TH AVE S & BROADWAY, NASHVILLE, TN, 37203",36.1604836,-86.7784329,,4089.0,,56.0,white,male,16f69cd6ef,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
127,1350081,358235,2011-02-14,85440.0,"BLUE HOLE RD & TUSCULUM RD, ANTIOCH, TN, 37013",36.0526206,-86.6731234,3.0,8713.0,321.0,23.0,black,female,384070792b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
128,1876672,1682750,2014-04-02,61560.0,"HAMILTON CHURCH RD & MARHADEN DR, ANTIOCH, TN, 37013",36.056927,-86.5908019,3.0,8907.0,335.0,22.0,hispanic,male,f52adc0e6d,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,H,False,False,False,False,False,False,False
129,2446332,485276,2011-06-08,83220.0,"2ND AVE S & LAFAYETTE ST, NASHVILLE, TN, 37210",36.1506913,-86.7679246,3.0,8151.0,311,60.0,black,male,cf98c01df4,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
130,87399,2584254,2016-10-21,71520.0,"MURFREESBORO PIKE & PHILFRE CT, NASHVILLE, TN, 37217",36.1282439,-86.7129582,5.0,8817.0,531.0,29.0,black,male,fc8eeff4da,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
131,1152744,2942756,2018-03-18,76980.0,"BRILEY PKWY N & CORPORATE DR, NASHVILLE, TN, 37217",36.1360939,-86.698692,5.0,8998.0,531.0,39.0,black,male,ebfe43e91e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
132,2662956,156606,2010-07-09,74160.0,"DELL PKWY & MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.1077406,-86.6768847,5,8951.0,531,58.0,white,male,a9e3132c9f,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
